https://www.seznamzpravy.cz/clanek/zahranicni-umiraji-stovky-slonu-pakonu-i-zeber-kena-zaziva-nicive-sucho-218533~Umírají stovky slonů, pakoňů i&nbsp;zeber. Keňa zažívá ničivé sucho
https://www.seznamzpravy.cz/clanek/porady-svet-bez-obalu-video-pribeh-psa-kryma-zrcadli-hruzy-valky-218387~Video: Příběh psa Kryma zrcadlí hrůzy války
https://www.seznamzpravy.cz/clanek/zahranicni-diamant-ktery-vybrousila-le-penova-kdo-je-novy-sef-narodniho-sdruzeni-218531~„Diamant, který vybrousila Le Penová.“ Kdo je nový šéf Národního sdružení?
https://www.seznamzpravy.cz/clanek/zahranicni-schyluje-se-k-bitve-o-cherson-rusove-uz-rabuji-i-tamni-muzea-218532~Schyluje se k&nbsp;bitvě o&nbsp;Cherson. Rusové už rabují i&nbsp;tamní muzea
https://www.seznamzpravy.cz/clanek/zahranicni-po-van-goghovi-goya-aktivistky-se-prilepily-k-jeho-obrazum-v-galerii-prado-218529~Po van Goghovi Goya. Aktivistky se přilepily k&nbsp;jeho obrazům v&nbsp;galerii Prado
https://www.seznamzpravy.cz/clanek/zahranicni-nejvyssi-jackpot-v-historii-americane-hraji-o-16-miliardy-dolaru-218528~Nejvyšší jackpot v&nbsp;historii. Američané hrají o&nbsp;1,6&nbsp;miliardy dolarů
https://www.seznamzpravy.cz/clanek/zahranicni-poprve-mimo-rodinu-le-penovou-strida-v-cele-narodniho-shromazdeni-bardella-218523~Poprvé mimo rodinu. Le Penovou střídá v&nbsp;čele Národního sdružení Bardella
https://www.seznamzpravy.cz/clanek/zahranicni-zelenskyj-rusko-jednat-nechce-a-dal-posila-vojaky-do-mlynku-na-maso-218522~Rusko jednat nechce, řekl Zelenskyj. Česku děkoval za tanky
https://www.seznamzpravy.cz/clanek/zahranicni-pri-pozaru-klubu-v-rusku-zemrelo-15-lidi-218519~Při požáru klubu v&nbsp;Rusku zemřelo 15&nbsp;lidí
https://www.seznamzpravy.cz/clanek/zahranicni-stredni-evropa-sirite-nenavist-vzkazala-slovenska-policie-arcibiskupovi-218521~Šíříte nenávist, vzkázala slovenská policie arcibiskupovi
https://www.seznamzpravy.cz/clanek/zahranicni-musk-odstartoval-nemilosrdnou-cistku-twitteru-uz-se-na-nej-riti-zaloby-218491~Nebylo na výběr, hájí Musk nemilosrdnou čistku Twitteru. Řítí se na něj žaloby
https://www.seznamzpravy.cz/clanek/zahranicni-stredni-evropa-dira-v-sankcich-cipy-ze-slovenskych-lednicek-mirily-do-ruskych-zbrani-218520~Díra v&nbsp;sankcích. Čipy ze slovenských ledniček mířily do ruských zbraní
https://www.seznamzpravy.cz/clanek/zahranicni-liza-z-kyjeva-bojuje-proti-propagande-rusove-nedokazou-premyslet-rika-217817~Liza z&nbsp;Kyjeva bojuje proti propagandě. Rusové nedokážou přemýšlet, říká
https://www.seznamzpravy.cz/clanek/zahranicni-cina-nejvic-nici-planetu-slibovany-radikalni-obrat-odnaseji-obycejni-lide-217654~Čína nejvíc ničí planetu. Slibovaný radikální obrat odnášejí obyčejní lidé
https://www.seznamzpravy.cz/clanek/zahranicni-texasem-a-oklahomou-se-prohnala-tornada-218514~Texasem a&nbsp;Oklahomou se prohnala tornáda
https://www.seznamzpravy.cz/clanek/zahranicni-ukrajinska-posta-vydala-novou-znamku-pripomina-utok-na-kercsky-most-218513~Ukrajinská pošta vydala novou známku k&nbsp;útoku na Kerčský most. Chce ji celý svět
https://www.seznamzpravy.cz/clanek/zahranicni-zpravy-z-bojiste-blato-v-botach-i-delech-do-valky-uz-zasahuje-podzim-218511~Zprávy z&nbsp;bojiště: Bláto v&nbsp;botách i&nbsp;dělech. Skutečná „špína“ na Ukrajině teprve nastává
https://www.seznamzpravy.cz/clanek/zahranicni-iran-zada-rusko-o-pomoc-s-jadernym-programem-218512~Írán žádá Rusko o&nbsp;pomoc s&nbsp;jaderným programem
https://www.seznamzpravy.cz/clanek/zahranicni-kanada-vyhani-cinu-z-tezby-kritickych-surovin-218444~Kanada vyhání Čínu z&nbsp;těžby kritických surovin
https://www.seznamzpravy.cz/clanek/zahranicni-okupanti-odtahli-a-verejne-obesili-zenu-rikala-jim-ze-jsou-na-ukrajine-218498~Okupanti odtáhli a&nbsp;veřejně oběsili ženu. Říkala jim, že jsou na Ukrajině
https://www.seznamzpravy.cz/clanek/zahranicni-ukrajina-vybrala-miliony-od-lidi-i-firem-koupi-za-ne-britske-tanky-218504~Ukrajina vybrala miliony od lidí i&nbsp;firem. Koupí za ně britské transportéry
https://www.seznamzpravy.cz/clanek/zahranicni-test-mezikontinentalni-rakety-se-kldr-nezdaril-tvrdi-jizni-korea-218503~Test mezikontinentální rakety se KLDR nezdařil, tvrdí Jižní Korea
https://www.seznamzpravy.cz/clanek/zahranicni-ceske-tanky-pro-ukrajinu-usa-a-nizozemsko-spolecne-zaplati-jejich-renovaci-218509~České tanky pro Ukrajinu. USA a&nbsp;Nizozemsko společně zaplatí jejich renovaci
https://www.seznamzpravy.cz/clanek/magazin-historie-fotky-takhle-pred-100-lety-nalezli-tutanchamona-218160~Fotky: Takhle před 100&nbsp;lety nalezli Tutanchamona
https://www.seznamzpravy.cz/clanek/zahranicni-scholz-a-si-na-stejne-vlne-v-cine-si-prekvapive-notovali-o-vztahu-k-rusku-218489~Scholz a&nbsp;Si na stejné vlně. V&nbsp;Číně si překvapivě notovali o&nbsp;vztahu k&nbsp;Rusku
https://www.seznamzpravy.cz/clanek/zahranicni-policie-na-haiti-ukoncila-blokadu-ropneho-terminalu-218445~Policie na Haiti ukončila blokádu ropného terminálu
https://www.seznamzpravy.cz/clanek/zahranicni-turiste-opustili-krym-akvarium-vyhodilo-ctyri-delfiny-na-volne-more-218452~Turisté opustili Krym, akvárium vyhodilo čtyři delfíny na volné moře
https://www.seznamzpravy.cz/clanek/zahranicni-blackout-zaporozske-elektrarny-je-dalsim-varovanim-218437~Úplný blackout Záporožské elektrárny: vedení je přerušené na dvou místech
https://www.seznamzpravy.cz/clanek/zahranicni-stredni-evropa-v-nemecku-zemrela-cyklistka-pomoc-po-nehode-zdrzeli-aktiviste-218475~V Německu zemřela cyklistka, pomoc po nehodě zdrželi klimaaktivisté
https://www.seznamzpravy.cz/clanek/koronavirus-narodil-se-v-lockdownu-zemrel-v-lockdownu-cina-se-bouri-uz-ma-covidu-dost-218381~„Narodil se v&nbsp;lockdownu, zemřel v&nbsp;lockdownu.“ Čína se bouří, už má covidu dost
https://www.seznamzpravy.cz/clanek/zahranicni-putin-318-tisic-rusu-mobilizovano-priliv-dobrovolniku-neustava-218455~Putin povolil mobilizovat těžké zločince
https://www.seznamzpravy.cz/clanek/audio-podcast-stopaz-rusky-vliv-na-volby-uz-americany-nestrasi-boji-se-spis-sami-sebe-218431~Ruský vliv na volby už Američany nestraší, bojí se spíš sami sebe
https://www.seznamzpravy.cz/clanek/zahranicni-pelosi-je-doma-z-nemocnice-utocnik-dopadeny-pri-cinu-vinu-odmita-218441~Pelosi je doma z&nbsp;nemocnice. Útočník dopadený při činu vinu odmítá
https://www.seznamzpravy.cz/clanek/zahranicni-energeticky-terorismus-bez-proudu-jsou-miliony-ukrajincu-horsi-se-to-218434~„Energetický terorismus.“ Bez proudu jsou miliony Ukrajinců, horší se to
https://www.seznamzpravy.cz/clanek/zahranicni-ruske-veleni-narizuje-vojakum-strilet-kolegy-dezertery-tvrdi-britove-218433~Ruské velení nařizuje vojákům střílet kolegy-dezertéry, tvrdí Britové
https://www.seznamzpravy.cz/clanek/zahranicni-trump-se-chysta-ohlasit-comeback-republikani-doufaji-ze-jeste-chvili-vycka-218385~Trump silně naznačil, že bude znovu kandidovat na prezidenta
https://www.seznamzpravy.cz/clanek/zahranicni-deky-ano-ale-naboje-ne-svycari-stale-blokuji-vyvoz-zbrani-na-ukrajinu-218358~Švýcaři blokují vývoz munice na Ukrajinu
https://www.seznamzpravy.cz/clanek/zahranicni-je-houzevnata-bily-dum-nevzdava-boj-o-uveznenou-sportovkyni-218422~„Je houževnatá.“ Bílý dům nevzdává boj o&nbsp;uvězněnou sportovkyni
https://www.seznamzpravy.cz/clanek/zahranicni-teploty-v-evrope-rostou-oproti-svetu-dvojnasobne-218396~Teploty v&nbsp;Evropě rostou oproti světu dvojnásobně
https://www.seznamzpravy.cz/clanek/zahranicni-uplny-blackout-zaporozska-jaderna-elektrarna-je-bez-elektriny-218408~„Úplný blackout.“ Záporožská jaderná elektrárna je bez elektřiny
