Web	Title	Url	Datetime	Abstract	
idnes.cz	Konec týdne bude teplý, i na horách bude pršet. Ochladí se až po víkendu	https://www.idnes.cz/zpravy/domaci/pocasi-chmu-ctvrtek-teploty-nadprumer-hory-zima.A230105_060131_domaci_vajo	2023-01-05	Do Česka dál proudí teplejší a vlhčí vzduch. Ve čtvrtek bude po většinu dne větrno, vítr zeslábne až k večeru, kdy se v horách na severu území objeví sněhové srážky. Během pátku, soboty a zejména neděle se může objevit mrholení, déšť a mlhy. Ochlazení, které opět přinese sníh do hor, přijde počátkem příštího týdne. Teploty se podle meteorologů ČHMÚ budou na většině území držet dál nad průměrem.	
idnes.cz	Jsme padlí na hlavu? Přišli jsme o spravedlivé volby, stěžuje si Janeček	https://www.idnes.cz/volby/janecek-volby-stiznost-soud-neprosel-volby-podpisy.A230105_084155_domaci_esed	2023-01-05	Jsme padlí na hlavu? ptá se zklamaně matematik a podnikatel Karel Janeček v reakci na to, že Ústavní soud zamítl jeho stížnost proti vyřazení z nadcházející prezidentské volby. Rozhodnutí soudu považuje za nespravedlivé, občané tím přišli o možnost zvolit si tento rok svého prezidenta ve spravedlivém hlasování, tvrdí odmítnutý kandidát.	
idnes.cz	Máme nejdražší plyn v EU, klíčoví ministři jsou jak Pat a Mat, tvrdí Havlíček	https://www.idnes.cz/zpravy/domaci/stinova-vlada-ano-schillerova-spicak-havlicek-nadstandardy-ve-zdravotnictvi.A230105_083807_domaci_kop	2023-01-05	V novém roce politici ANO „přiložili pod kotel“ při kritice vlády. „Máme nejvyšší cenu plynu v Evropské unii,“ řekl první místopředseda ANO Karel Havlíček. „Minely, které udělali dva klíčoví hospodářští ministři, to je pokračování telenovely Pat a Mat,“ komentoval počínání ministra financí Zbyňka Stanjury a ministra průmyslu a obchodu Jozefa Síkely.	
idnes.cz	To, že si upleteme svetr a vyhrajeme nad Putinem, je báchorka, říká Zima	https://www.idnes.cz/volby/rozhovor-tomas-zima-volba-prezidenta-2023.A230103_094522_prezidentske-volby-2023_kop	2023-01-05	Kandidát na Hrad Tomáš Zima říká, že zná problémy obyčejných lidí a tvrdí, že chce společnost bez extrémů. Těch vidí různé příklady. „Jsou to názory některých stran, že si upleteme svetr a vyhrajeme nad Putinem, což je báchorka a pohádka,“ řekl v rozhovoru pro iDNES.cz Zima. Končícímu prezidentovi Miloši Zemanovi vytýká, že rozděloval společnost.	
idnes.cz	Rodina se rozhodla uzavřít smrt matky s dítětem v Krkonoších v tichosti	https://www.idnes.cz/zpravy/cerna-kronika/krkonose-matka-syn-adamek-vrazda-sebevrazda-rodice-stav.A230105_094644_krimi_lisv	2023-01-05	Už jsou to tři dny, kdy skončilo rozsáhlé pátrání nálezem mrtvé matky s dítětem v Krkonoších. Matka zemřelé řekla, že celou tragédii uzavřou v tichosti a v rodinném kruhu. Nechystají ani poslední rozloučení.	
idnes.cz	Vláda se s výběrem Hladíka už obejde bez Zemana, míní politolog	https://www.idnes.cz/zpravy/domaci/zeman-hladik-fiala-vlada-jurecka-politilogove-mlejnek.A230105_103926_domaci_remy	2023-01-05	Politologové neočekávají, že by premiér Petr Fiala stáhl návrh na jmenování Petra Hladíka ministrem životního prostředí. Vláda si už prostě zřejmě počká na novou hlavu státu a na tu stávající, Miloše Zemana, už nebude brát zřetel. Prezidentův mandát končí už za dva měsíce.	
idnes.cz	Nerudová, Pavel i Babiš si v transparentnosti vedou lépe než outsideři	https://www.idnes.cz/volby/transparency-kampan-nerudova-pavel-babis-prezident-volby.A230105_100426_volby_remy	2023-01-05	Nejprůhlednější kampaň z devíti prezidentských adeptů má podle hodnocení české pobočky protikorupční organizace Transparency International bývalá rektorka Mendelovy univerzity Danuše Nerudová. V závěsu za ní jsou senátor Marek Hilšer, generál Petr Pavel i předseda a poslanec ANO Andrej Babiš.	
idnes.cz	Kouč obviněný ze sexuálního nátlaku měl sedm obětí, policie hledá další	https://www.idnes.cz/praha/zpravy/policie-kouc-sexualni-natlak-obeti-obvineni.A230105_124159_praha-zpravy_juan	2023-01-05	Pražští kriminalisté obvinili pětapadesátiletého neakreditovaného kouče ze sexuálního nátlaku, kterého se měl dopustit minimálně na sedmi ženách. Muž podle nich zneužil svého postavení a žádal po ženách obnažování či pohlavní styk. Policisté zároveň vyzývají další případné poškozené, aby se jim přihlásily.	
idnes.cz	Tragický výbuch v Dole ČSM zavinil otřes země, pak explodoval uvolněný metan	https://www.idnes.cz/ostrava/zpravy/vybuch-dul-csm-karvinsko-exploze-vysetrovani-metan-hornici.A230105_105157_ostrava-zpravy_jog	2023-01-05	Příčinou výbuchu v Dole ČSM na Karvinsku, kde 20. prosince 2018 zahynulo 13 horníků, byl mírný otřes země při řízeném závalu. Na tiskové konferenci to dnes oznámili zástupci vyšetřovacího týmu, kteří uvedli, že se v podzemí uvolnil metan a následovaly tři výbuchy. Kvůli tragédii tak policie nebude nikoho stíhat a případ byl odložen.	
idnes.cz	Nové čínské varianty koronaviru už jsou i v Evropě, uvedl zdravotní ústav	https://www.idnes.cz/zpravy/domaci/szu-koronavirus-varianty-cina.A230105_121514_domaci_hovo	2023-01-05	Varianty koronaviru, které se v současnosti šíří v Číně, jsou i v Evropě. Vyplývá to z informací na webu Státního zdravotního ústavu (SZÚ). Imunitu evropských obyvatel tak neohrožují. Situace v Číně by podle očekávání evropských úřadů neměla mít dopad na epidemiologickou situaci. SZÚ přesto doporučuje testovat cestující z Číny, kteří mají příznaky nákazy.	
idnes.cz	Konflikt mezi moderátory. ČT po Wollnerovi vyšetřuje i Fridrichovou	https://www.idnes.cz/zpravy/domaci/ct-reporteri-168-hodin-wollner-fridrichova-setreni.A230105_120630_mediahub_imat	2023-01-05	Po podnětu na moderátora Reportérů ČT Marka Wollnera za bossing a sexuální obtěžování musí řešit televize i podnět na jeho kolegyni Noru Fridrichovou z pořadu 168 hodin. Stojí za ním sám Wollner, který svůj krok ale vysvětluje tím, že první impuls vzešel právě od Fridrichové.	
idnes.cz	Hrad neuspěl s trestním oznámením na Stehlíkovou, chce podat stížnost	https://www.idnes.cz/zpravy/domaci/prazsky-hrad-zeman-stehlikova-trestni-oznameni-policie.A230105_141817_domaci_vajo	2023-01-05	Kancelář prezidenta republiky neuspěla s trestním oznámení na psychiatričku a bývalou ministryni pro lidská práva Džamilu Stehlíkovou kvůli jejím výrokům v televizním pořadu, kde na jaře zpochybňovala chod a fungování Hradu v době, kdy byl prezident Miloš Zeman nemocný. Podle policie se Stehlíková trestného činu nedopustila, věc odložili. Rozhodnutí zatím není pravomocné.	
idnes.cz	Zplynujeme přes 200 tisíc slepic. Hotová je šestina, říká mluvčí hasičů	https://www.idnes.cz/zpravy/domaci/ptaci-chripka-hasici-veterinari-likvidace-slepic-nakaza.A230105_132231_domaci_idvs	2023-01-05	Českem cloumá další silná vlna ptačí chřipky. Nejvíce zasažený je velkochov Brod nad Tichou na Tachovsku. Hasiči ve spolupráci s veterináři a zaměstnanci musí zlikvidovat  220 tisíc nosnic. Situaci na místě tři dny podrobně sleduje mluvčí plzeňských hasičů Petr Poncar. „Nyní měníme taktiku likvidace,“ přibližuje situaci z místa.	
idnes.cz	Žalobce chce pro Babiše i Nagyovou tříletý podmíněný trest a vysokou pokutu	https://www.idnes.cz/zpravy/domaci/babis-kauza-capi-hnizdo-soud-pokracovani.A230105_082403_domaci_esed	2023-01-05	Žalobce navrhl pro bývalého premiéra Andreje Babiše i jeho někdejší spolupracovnici Janu Nagyovou tříletý podmíněný trest. Pro oba chce i peněžité pokuty, pro Babiše deset milionů, pro Nagyovou 500 tisíc korun. Čili totéž co již dříve v obžalobě. U soudu ve čtvrtek došlo na závěrečné řeči žalobce i dvou obhájců, oba obžalovaní přijdou na řadu v pátek. Verdikt v celé kauze zazní v pondělí.	
idnes.cz	Koho zvolí ve 2. kole? Hilšer spíš generála, Fischer ještě neví, Bašta už ano	https://www.idnes.cz/volby/volby-podpora-pavel-nerudova-kandidati-nazor.A230105_141459_domaci_lisv	2023-01-05	Již za osm dní se otevřou volební místnosti a proběhne první kolo prezidentské volby. V průzkumech se na prvním příčkách opakují tři jména a na ostatních je, koho v druhém kole podpoří a zvýší tak dotyčnému šanci na zvolení. Co na to říkají ti, kteří podle průzkumů dosáhnou nejvýše na bramborovou medaili?	
idnes.cz	Výzkum: Z dětských domovů odchází lidé s nižším vzděláním, než mají ostatní	https://www.idnes.cz/zpravy/domaci/detske-domovy-deti-nizsi-vzdelani-vyzkum.A230105_134732_domaci_esed	2023-01-05	Lidé vyrůstající v dětských domovech dosahují nižšího vzdělání než běžná populace. Jedním z důvodů je to, že mnohé domovy posílají své svěřence na učební obory, které jsou v blízkosti. Obory přitom vybírají často bez přihlédnutí k přání dítěte. Vyplývá to z výzkumu konaného mezi roky 2020 a 2022.	
idnes.cz	STALO SE DNES: Putin nařídil vánoční klid zbraní, konflikt mezi moderátory ČT	https://www.idnes.cz/zpravy/domaci/stalo-se-dnes-putin-moderatori-ct-nemecko-babis-jaderna-provokace.A230105_165904_domaci_maku	2023-01-05	Putin nařídil klid zbraní kvůli pravoslavným Vánocům. Konflikt mezi moderátory ČT. Novoroční násilí spustilo v Německu novou debatu o „nezdařené integraci“. Žalobce chce pro Babiše i Nagyovou tříletý podmíněný trest a vysokou pokutu. Rusové plánují jadernou provokaci z Krymu či z Běloruska. Přinášíme přehled čtvrtečních událostí.	
idnes.cz	Státní zástupce podal obžalobu v kauze ČKD kvůli podvodům za půl miliardy	https://www.idnes.cz/zpravy/domaci/ckd-podvody-statni-zastupce-obzaloba-soud.A230105_165529_domaci_hovo	2023-01-05	Vrchní státní zastupitelství (VSZ) podalo obžalobu na 30 lidí kvůli daňovým podvodům za 438 milionů korun. Ve čtvrtek to oznámilo na svém webu. Skupina podle dřívějších informací policie údajně zařizovala fiktivní faktury do účetnictví strojírenské firmy ČKD Praha DIZ.	
idnes.cz	Bezpečnostní situace se zhoršuje a my budeme připraveni, řekl Fiala	https://www.idnes.cz/zpravy/domaci/petr-fiala-premier-vojenske-zpravodajstvi-jana-cernochova.A230105_085500_domaci_vajo	2023-01-05	Premiér Petr Fiala ve čtvrtek odpoledne společně s ministryní obrany Janou Černochovou navštívili pražské sídlo Vojenského zpravodajství. Šlo o historicky první podobnou návštěvu. Hovořili o aktuální situaci na Ukrajině napadené Ruskem i ročních zkušenostech vojenských zpravodajců s fungováním legislativního rámce jejich práce.	
idnes.cz	Manželka uhořela v autě, podle obžaloby její muž nehodou maskoval vraždu	https://www.idnes.cz/liberec/zpravy/soud-muz-vrazda-manzelka-ceskolipsko-nehoda.A230105_123227_liberec-zpravy_pp	2023-01-05	Šestihodinovou výpovědí obžalovaného začal ve čtvrtek soud s pětačtyřicetiletým mužem z Českolipska, který měl podle státní zástupkyně předloni u Cvikova zavraždit svou manželku, když ji nechal paralyzovanou uhořet v autě, zatímco byla při vědomí. Vše mělo vypadat jako dopravní nehoda.	
idnes.cz	Kyberútoky na datové schránky neohrozily bezpečnost uživatelů, říká Rakušan	https://www.idnes.cz/zpravy/domaci/datove-schranky-hackerske-utoky-vit-rakusan.A230105_141525_domaci_hovo	2023-01-05	Datové schránky v Česku napadli hackeři. Během útoku nebyla dotčena bezpečnost uživatelů ani data, na čtvrteční tiskové konferenci to uvedl vicepremiér a ministr vnitra Vít Rakušan (STAN). Situace na hranicích se Slovenskem je podle něj stabilní. Česko se bude dále snažit o přijetí Rumunska a Bulharska do schengenského prostoru, uvedl Rakušan.	
idnes.cz	Fiala je připraven počkat se jmenováním Hladíka ministrem na nového prezidenta	https://www.idnes.cz/zpravy/domaci/fiala-hladik-zeman-volby-ministerstvo-zivotniho-prostredi.A230105_211311_domaci_akp	2023-01-05	Premiér Fiala je připraven počkat se jmenováním ministra životního prostředí Petra Hladíka na nového prezidenta, řekl to v pořadu Co na to premiér na stanici CNN Prima NEWS. Miloši Zemanovi odmítám ustoupit, doplnil.	
idnes.cz	Rusové kupují v Česku luxusní byty. Ty nejdražší. Tajná cesta vede přes Kypr	https://www.idnes.cz/zpravy/domaci/cesko-drahe-nemovitosti-rusove-kupci-firma-kypr-policie.A230105_193745_domaci_kadl	2023-01-06	Rusové patřili v Česku dlouhou dobu k tradičním zájemcům o ty nejdražší nemovitosti. Byl to pro ně vhodný způsob, jak bezpečně uložit své peníze na Západě. Jenže po vpádu ruské armády na Ukrajinu se situace změnila. Rusové se začali bytů a domů v Česku zbavovat. Alespoň zdánlivě.	
idnes.cz	Počet obětí dopravních nehod klesl. Loni zemřelo 454 lidí, nejméně od roku 1961	https://www.idnes.cz/zpravy/domaci/dopravni-nehody-loni-zemrelo-454-lidi-statistika.A230106_100344_domaci_tty	2023-01-06	Přestože má doprava na českých silnicích k ideálnímu stavu daleko, podle dopravní policie patřil loňský rok na silnicích k těm nejlepším. Loni zemřelo při nehodách nejméně lidí za více než 60 let. Bylo jich 454, což je o 16 méně než předl rokem. Na tiskové konferenci to v pátek uvedli náměstek policejního prezidenta Tomáš Lerch a ředitel dopravní policie Jiří Zlý.	
idnes.cz	KOMENTÁŘ: Kandidát, po němž ODS plakat nebude. Na tahu jsou teď lidovci	https://www.idnes.cz/zpravy/domaci/petr-hladik-milos-zeman-jmenovani-ministerstvo-prezident-ods.A230105_135337_domaci_javu	2023-01-06	Prezident odmítl ministerskou nominaci lidovce Petra Hladíka. ODS se kvůli minulým brněnským sporům s Hladíkem zřejmě nepřetrhne, aby tento verdikt zlomila. Míč je tak na straně lidovců, píše ve svém komentáři zástupce šéfredaktora MF DNES Petr Kolář.	
idnes.cz	Hrad zveřejnil platy a odměny za loňský rok. Mynář s Ovčáčkem si přilepšili	https://www.idnes.cz/zpravy/domaci/hrad-platy-odmeny-rok-2022-kancler-mluvci-statisice-korun.A230106_105824_domaci_vank	2023-01-06	Kancelář prezidenta republiky ve čtvrtek zveřejnila platy a odměny svých pracovníků za loňský rok. Třeba Vratislav Mynář si v loňském roce přišel na téměř 1,5 milionu čistého. Dalších téměř 900 tisíc získal na odměnách. Mluvčí Jiří Ovčáček, který nepříliš komunikuje s novináři, si za svou práci v loňském roce vydělal zhruba 756 tisíc korun. K tomu získal odměny přes 300 tisíc korun.	
idnes.cz	Anketu Pirátů, kdo má být prezidentem, vyhrál generál Pavel. Porazil Nerudovou	https://www.idnes.cz/volby/petr-pavel-vitezem-ankety-piratu-volba-prezidenta-2023.A230106_121642_volby_kop	2023-01-06	Generál Petr Pavel zabodoval u Pirátů. Vyhrál v anketě členů vládní strany, kdo má být novou hlavou státu. Porazil ekonomku Danuši Nerudovou, na třetím místě u Pirátů skončil senátor Marek Hilšer. Petr Pavel získal 37 procent hlasů, bývalá rektorka Mendelovy univerzity v Brně 30 procent, Hilšera podpořilo 15 procent hlasujících Pirátů.	
idnes.cz	Babišova závěrečná řeč u soudu: Čapí hnízdo je smyšlená kauza, syna zneužili	https://www.idnes.cz/zpravy/domaci/andrej-babis-soud-capi-hnizdo.A230106_092100_domaci_anm	2023-01-06	Andrej Babiš přednesl u soudu závěrečnou řeč v kauze Čapí hnízdo. „Nikdy bych tady nestál, pokud bych nevstoupil do politiky,“ prohlásil v úvodu Babiš s tím, že jde podle něj o smyšlenou kauzu, kterou ovlivňují média. Po jeho závěrečné řeči bylo rozhodnuto, že rozsudek vynese soudce Jan Šott v pondělí v 9 hodin ráno.	
idnes.cz	Masér obvinil poslance ze znásilnění. Lže, je nemocný, brání se lidovec	https://www.idnes.cz/zpravy/domaci/znasilneni-sexualni-nasili-poslanec-utok-kdu-csl.A230106_091200_domaci_vlc	2023-01-06	Lidovecký poslanec Jiří Navrátil čelí nařčení, že znásilnil devětatřicetiletého muže. Ten vše nahlásil na policii již loni v listopadu. Vedení KDU-ČSL o kauze podle mluvčí Lucie Ješátkové ví. Navrátil policii slíbil součinnost a v současné době připravuje podání trestního oznámení za křivé obvinění.	
idnes.cz	V Moldavě opět vyškrtli některé voliče, nové hlasování ohlídá policie i kraj	https://www.idnes.cz/volby/usti/moldava-teplicko-volby-vyskrtnuti-krajsky-urad-policie.A230106_125207_usti-zpravy_grr	2023-01-06	Obecní úřad Moldavy na Teplicku, kde se bude v sobotu opakovat hlasování do zastupitelstva, znovu vyškrtl některé voliče ze seznamu. Jde o 38 lidí, kteří podle vedení radnice v obci nežijí a nemají k ní žádný vztah. Na hlasování bude dohlížet krajský úřad. K volbám přijala opatření také policie.	
idnes.cz	Válek: Předsednictví pomohlo pokroku v onkologii a vzácných onemocněních	https://www.idnes.cz/zpravy/domaci/ministerstvo-zdravotnictvi-valek-onkologie-rakovina-prostaty.A230106_104907_domaci_hovo	2023-01-06	Ministerstvo zdravotnictví letos připraví pilotní projekt včasného záchytu rakoviny prostaty, v Česku začne příští rok. Je to výsledek toho, že téma onkologie a prevence bylo jednou z priorit českého předsednictví, uvedl ministr zdravotnictví Vlastimil Válek (TOP 09) na páteční tiskové konferenci ke zhodnocení předsednictví ČR v Radě Evropské unie.	
idnes.cz	Obavy z nových variant covidu sílí, laboratoře sledují vzorky z Číny	https://www.idnes.cz/zpravy/domaci/covid-testovani-cina-opatreni-ministerstvo-zdravotnictvi.A230106_140015_domaci_hovo	2023-01-06	Ministerstvo zdravotnictví vyzvalo laboratoře, ať posílají do Národní referenční laboratoře pro chřipku a nechřipkové viry vzorky od pacientů, kteří onemocněli covidem po příjezdu z Číny. „Národní referenční laboratoř prosí o zaslání všech pozitivních vzorků s cestovní anamnézou z Číny k sekvenaci,“ stojí v e-mailu, který ministerstvo poslalo laboratořím, hygienickým stanicím i praktickým lékařům.	
idnes.cz	Babiš je nevolitelný, měl by odstoupit a podpořit Baštu, míní Okamura	https://www.idnes.cz/zpravy/domaci/okamura-havlicek-hladik-babis-basta-debata-prezident-volby.A230106_085213_domaci_hovo	2023-01-06	Andrej Babiš by měl odstoupit z prezidentské volby a podpořit Jaroslava Baštu. V pořadu 360° na CNN Prima News to řekl předseda SPD Tomio Okamura. Podle něj Babiš nemá šanci ve druhém kole vyhrát. Místopředseda hnutí ANO Karel Havlíček v debatě také zkritizoval postoj KDU-ČSL k nominaci Petra Hladíka na pozici ministra životního prostředí.	
idnes.cz	Jurečka jmenuje Hladíka náměstkem. Může pak vést úřad navzdory Zemanovi	https://www.idnes.cz/zpravy/domaci/hladik-ministerstvo-zivotniho-prostredi-vlada-kdu-csl-povereny-namestek.A230106_085643_domaci_kop	2023-01-06	Petr Hladík může vést ministerstvo životního prostředí navzdory prezidentovi Miloši Zemanovi. Jako pověřený náměstek. Šéf lidovců Marian Jurečka po jednání celostátního výboru KDU-ČSL oznámil, že Hladíka v pondělí jmenuje svým náměstkem. Hladík počítá s tím, že bude osm týdnů náměstkem, než nastoupí nově zvolený prezident republiky. Premiér Petr Fiala souhlasí.	
idnes.cz	Nádhera v hrnci. Žatecké muzeum ukáže pohádkový poklad z 11. století	https://www.idnes.cz/usti/zpravy/muzeum-zatec-poklad-nalez-expozice-vystava-holodnakova.A230106_161941_usti-zpravy_grr	2023-01-06	Po dvou letech příprav dokončilo muzeum v Žatci expozici, ve které představí veřejnosti unikátní žatecký poklad z počátku 11. století. Lidé si celý soubor mincí, zlatých šperků, stříbrných hřiven, drátků a dalších ozdob, který dohromady váží 2,7 kilogramu, budou moci vůbec poprvé prohlédnout příští týden.	
idnes.cz	STALO SE DNES: Putin přiznal ztráty, pošta má podezření na zneužití SIPO	https://www.idnes.cz/zpravy/domaci/stalo-se-dnes-putin-posta-sipo-zdrazovani-jurecka-navratil.A230106_164711_domaci_esed	2023-01-06	Putinův zoufalý pokus mobilizovat. Rychlé uznání ztrát překvapilo analytiky. Pošta má podezření na zneužití SIPO u tisíců plátců. Euro zdražilo všechno, děsí se Chorvaté. Ministr řeší, jak zkrotit ceny řetězců. Jurečka jmenuje Hladíka náměstkem. Může pak vést úřad navzdory Zemanovi. Masér obvinil poslance ze znásilnění. Lže, je nemocný, brání se lidovec. Přinášíme přehled pátečních zpráv.	
idnes.cz	Kauza v ČT zvedla zájem o bossing. Nejdůležitější jsou důkazy, říká expertka	https://www.idnes.cz/zpravy/domaci/bossing-mobbing-sikana-na-pracovisti.A230106_132710_domaci_vlc	2023-01-06	Kauza v České televizi zvedla zájem o téma šikany na pracovišti. Přestože se většina firem snaží, aby zaměstnanci nemuseli podobným problémům čelit, někdy tomu zamezit nelze. Pro oběti je to navíc často velmi bolestné téma. „Měli by vyzkoušet všechny způsoby obrany, které většina firem má,“ říká v rozhovoru pro iDNES.cz Julie Růžičková, která se tématu věnuje v nadačním fondu Filantia.	
idnes.cz	Ztohoven se zapojili do voleb. Standartu vrátí, když prezidentem nebude Babiš	https://www.idnes.cz/zpravy/domaci/petr-pavel-ztohoven-ukradena-standarta.A230106_145607_domaci_tty	2023-01-06	Prezidentský kandidát Petr Pavel oznámil na svém Twitteru, že dohodl vrácení standarty, kterou v roce 2015 odcizila skupina Ztohoven a nahradila ji červenými trenýrkami. Skupina a Pavel se dohodli na kompromisu – prezidentskou standartu vrátí jen pod podmínkou, že se hlavou státu nestane Andrej Babiš.	
idnes.cz	Fialův deštník je děravý jako cedník, před ničím neochrání, říká Středula	https://www.idnes.cz/volby/volba-prezidenta-2023-rozhovor-josef-stredula-predseda-cmkos.A230104_092239_volby_kop	2023-01-06	S tím, abych kandidoval na Hrad, mě jako první oslovil tehdejší premiér Bohuslav Sobotka, říká šéf odborové centrály Josef Středula. „Obhajuji třicet let lidi a myslím, že to umím,“ uvedl v rozhovoru pro iDNES.cz, proč si myslí, že by mohl být prezidentem. Je pro něj za hranou tolerance, aby byl na Hradě někdo, kdo byl předseda základní organizace KSČ či agent.	
idnes.cz	GLOSA: Kterak se ministryně obrany rozhodla, že zruší politiku	https://www.idnes.cz/zpravy/domaci/glosa-korecky-cernochova-zakon-o-rozpoctu-na-bezpecnost.A230105_183638_domaci_kadl	2023-01-06	Ze svého platu smíte dát: 40 % za jídlo, 30 % za bydlení, 10 % za charitu, 10 % za divadlo, 5 % za naučnou literaturu, 3 % za kočičí útulky, 1 % za ostatní zábavu a 1 % za alkohol, cigarety a další neřesti. Tak praví zákon! Novou zákonnou povinnost glosuje komentátor MF DNES Miroslav Korecký.	
idnes.cz	Trestaný Čermák čelí další obžalobě, vyzýval k útoku na politiky	https://www.idnes.cz/zpravy/domaci/cermak-trest-obzaloba-soud-utok-na-politiky-pandemie.A230106_192639_domaci_esed	2023-01-06	Soudně trestaný Tomáš Čermák čelí další obžalobě, tentokrát z terorismu kvůli výzvám k útokům na politiky. Uvedla to Česká televize (ČT), které to potvrdil žalobce Martin Bílý z Vrchního státního zastupitelství v Praze. Kauzu bude řešit soud v Plzni.	
idnes.cz	Provoz na trati Praha - Kolín stál kvůli srážce vlaku s člověkem	https://www.idnes.cz/praha/zpravy/vlak-stret-clovek-prerusen-provoz-na-trati.A230106_203013_domaci_esed	2023-01-06	Provoz na frekventované železniční trati Praha - Kolín přerušil střet vlaku s člověkem. Nehoda se stala mezi Běchovicemi a Úvaly. Sražená žena na místě zemřela. Na místě zasahovali záchranáři. Krátce po 22:00 byl provoz obnoven, uvedly na svém webu České dráhy (ČD).	
idnes.cz	Exkluzivní průzkum: Polovině lidí vyletěly životní náklady o 5 tisíc měsíčně	https://www.idnes.cz/zpravy/domaci/chudoba-cesi-penize-zdrazovani-inflace-energie-setreni.A230106_175721_domaci_albe	2023-01-07	Jak na tom Češi uprostřed krize ve skutečnosti jsou, ukazuje aktuální průzkum agentury Median pro MF DNES. Měsíční životní náklady se více než polovině Čechů zvýšily až o pět tisíc korun měsíčně, necelé třetině až o deset tisíc korun a pěti procentům dokonce o více než deset tisíc korun. K úsporným opatřením muselo sáhnout na 70 procent domácností.	
idnes.cz	MPSV navrhlo, aby nouzové ubytování pro uprchlíky bylo zdarma nejvýš 150 dnů	https://www.idnes.cz/zpravy/domaci/mpsv-navrhlo-aby-nouzove-ubytovani-pro-uprchliky-bylo-zdarma-nejvys-150-dnu.A230107_081020_domaci_vank	2023-01-07	Uprchlíci by nově mohli v nouzovém ubytování v ubytovnách či penzionech bezplatně bydlet nejvýš 150 dnů. Po pěti měsících by si měli pobyt buď dál hradit sami, nebo by se museli přestěhovat. Na byt by pak stát mohl začít vyplácet nový příplatek. V další novele zákona „lex Ukrajina“ to navrhuje ministerstvo práce.	
idnes.cz	Aplikace Tečka se přejmenuje na EZ kartu, úřad do ní investuje 50 milionů korun	https://www.idnes.cz/zpravy/domaci/aplikace-tecka-se-prejmenuje-na-ez-kartu-urad-do-ni-investuje-50-milionu-korun.A230107_103032_domaci_vank	2023-01-07	Ministerstvo zdravotnictví přejmenuje mobilní aplikaci Tečka na aplikaci EZ karta. Už letos by mohla začít fungovat jako elektronický očkovací průkaz nebo pro zasílání zpráv. Uvedl to vrchní ředitel sekce informačních a komunikačních technologií ministerstva Milan Blaha. Úřad vypsal na provoz a další rozvoj aplikace veřejnou zakázku v hodnotě 50 milionů korun.	
idnes.cz	K volbám v Moldavě přišli i lidé vyškrtnutí ze seznamu voličů, napsali stížnost	https://www.idnes.cz/zpravy/domaci/v-desitce-obci-se-uskutecni-dodatecne-komunalni-volby-v-moldave-opakovane.A230107_070539_domaci_vank	2023-01-07	V desítce obcí se v sobotu konají dodatečné komunální volby. Hlasuje se tam, kde se pro loňské obecní volby nenašel dostatek kandidátů. Situace se opakovala pouze v Brodci na Lounsku, kde byly dodatečné volby vyhlášeny marně. V Moldavě na Teplicku na volby dohlíží policie.	
idnes.cz	KOMENTÁŘ: Regulace budoucího hříchu nezávisí na politicích, ale na nás	https://www.idnes.cz/zpravy/domaci/akt-o-svobode-medii-jourova-nezavisla-media-statni-regulace.A230106_182226_domaci_albe	2023-01-07	Chceme společnost plnou evropských hodnot, kde vám stát bude kontrolovat platební kartu, kalorie, zhlédnuté stránky na internetu a koukat pod peřinu? Je to ještě demokracie? ptá se mediální analytička Irena Ryšánková.	
idnes.cz	Loni byla ČSSD před krachem. Můžeme zahájit cestu k návratu, říká Šmarda	https://www.idnes.cz/zpravy/domaci/cssd-sjezd-brno-pokus-o-politicky-navrat-predseda-smarda.A230107_023411_domaci_kop	2023-01-07	Nejdůležitější bylo stranu dát stranu do pořádku, ušetřit peníze tak, abychom nezkrachovali, řekl před sobotním sjezdem v Brně předseda ČSSD Michal Šmarda. Dříve nejsilnější strana v zemi vypadla ze Sněmovny a parlamentní zůstává díky tomu, že má zástupce v Senátu - Petra Víchu a částečně i Zdeňka Matušku, který tam byl zvolen loni společně za ČSSD a ANO.	
idnes.cz	Kandidát na ministra Hladík lobboval za zájmy podnikatele, od něhož koupil dům	https://www.idnes.cz/zpravy/domaci/kandidat-na-ministra-zivotniho-prostredi-petr-hladik-lobboval-za-zajmy-podnikatele.A230107_112157_domaci_vank	2023-01-07	Lidovecký kandidát na ministra životního prostředí Petr Hladík lobboval podle zjištění Seznam Zpráv za zájmy podnikatele, od kterého jeho rodina koupila dům. V něm dosud bydlí. Podnikatele policie podezřívá z manipulací v brněnské bytové kauze. Možný budoucí ministr se tak podle Seznam Zpráv ocitl ve střetu zájmů. To však KDU-ČSL odmítá.	
idnes.cz	Dezinformační scéna přišla o hlavní tvář. Stávající jen recyklují, říká analytik	https://www.idnes.cz/zpravy/domaci/dezinformace-cesko-na-prvnim-miste-spolek-hadka-sireni-lzi.A230102_094039_domaci_vank	2023-01-07	Dezinformace v době války na Ukrajině zaplavují internet po celém světě. Na české scéně se však teď dohadují dezinformátoři mezi sebou. „Nyní není konkrétní nová postava, která by rychle dokázala nabírat na popularitě,“ komentoval pro iDNES.cz současnou situaci analytik Institutu pro politiku a bezpečnost Roman Máca.	
